需求编号,需求描述,运营平台需求编号,用例类型,导航,功能模块,功能点,优先级,用例标题,前置条件,操作步骤,预期结果,测试结果,执行人,测试环境,备注
9613,"【背景】集团最新管理办法要求规范合作单位人员角色信息，pms梳理系统角色差异，分迭代进行规范调整
【需求】物资管理微服务目前在用的仓库物资管理员、领料员、物资接收员角色需要合并为一个角色，实际业务中根据不同的人员再分配工作
【方案】
1、原仓库物资管理员、领料员、物资接收员合并为“施工单位物料管理员”，角色编码沿用原“仓库物资管理员”角色编码；
2、同步最新角色编码及角色名称信息至业务微服务，角色权限、数据权限、操作权限等由业务微服务处理
---历史数据：上线时刷数据，将生产领料员、物资接收员角色下的人员全部转移至“施工单位物料管理员”角色下，原“仓库物资管理员”角色下的人员不变，仅变更角色名称",,功能,合作单位-合作单位人员管理-人员信息（外）,人员信息,导入,L1,验证（外）合作单位人员信息不能导入原物资的三种角色,"1、项目部负责人登录
（zzrl测试01）",1、、导入模板角色名称填写原物资的三种角色“仓库物资管理员、领料员、物资接收员”，导入,1、强校验，不能导入原物资的三种角色,通过,马昱堇,MSIT,
9613,"【背景】集团最新管理办法要求规范合作单位人员角色信息，pms梳理系统角色差异，分迭代进行规范调整
【需求】物资管理微服务目前在用的仓库物资管理员、领料员、物资接收员角色需要合并为一个角色，实际业务中根据不同的人员再分配工作
【方案】
1、原仓库物资管理员、领料员、物资接收员合并为“施工单位物料管理员”，角色编码沿用原“仓库物资管理员”角色编码；
2、同步最新角色编码及角色名称信息至业务微服务，角色权限、数据权限、操作权限等由业务微服务处理
---历史数据：上线时刷数据，将生产领料员、物资接收员角色下的人员全部转移至“施工单位物料管理员”角色下，原“仓库物资管理员”角色下的人员不变，仅变更角色名称",,功能,合作单位-合作单位人员管理-人员信息（外）,人员信息,导入,L1,验证（外）合作单位人员信息能导入“施工单位物料管理员”的角色,"1、项目部负责人登录
（zzrl测试01）","1、导入模板角色名称填写“施工单位物料管理员”，导入
2、查看导入的人员角色","1、正常导入不报错
2、查看页面显示“施工单位物料管理员”",通过,马昱堇,MSIT,
9613,"【背景】集团最新管理办法要求规范合作单位人员角色信息，pms梳理系统角色差异，分迭代进行规范调整
【需求】物资管理微服务目前在用的仓库物资管理员、领料员、物资接收员角色需要合并为一个角色，实际业务中根据不同的人员再分配工作
【方案】
1、原仓库物资管理员、领料员、物资接收员合并为“施工单位物料管理员”，角色编码沿用原“仓库物资管理员”角色编码；
2、同步最新角色编码及角色名称信息至业务微服务，角色权限、数据权限、操作权限等由业务微服务处理
---历史数据：上线时刷数据，将生产领料员、物资接收员角色下的人员全部转移至“施工单位物料管理员”角色下，原“仓库物资管理员”角色下的人员不变，仅变更角色名称",,功能,合作单位-合作单位人员管理-人员信息（外）,人员信息,新增,L1,验证（外）合作单位人员信息能新增“施工单位物料管理员”的角色,"1、项目部负责人登录
（zzrl测试01）","1、页面点击新增，人员角色选择“施工单位物料管理员”，保存
2、新增后人员信息点击查看","1、能正常新增“施工单位物料管理员”的角色，保存不报错
2、查看页面人员角色显示“施工单位物料管理员”",通过,马昱堇,MSIT,
9613,"【背景】集团最新管理办法要求规范合作单位人员角色信息，pms梳理系统角色差异，分迭代进行规范调整
【需求】物资管理微服务目前在用的仓库物资管理员、领料员、物资接收员角色需要合并为一个角色，实际业务中根据不同的人员再分配工作
【方案】
1、原仓库物资管理员、领料员、物资接收员合并为“施工单位物料管理员”，角色编码沿用原“仓库物资管理员”角色编码；
2、同步最新角色编码及角色名称信息至业务微服务，角色权限、数据权限、操作权限等由业务微服务处理
---历史数据：上线时刷数据，将生产领料员、物资接收员角色下的人员全部转移至“施工单位物料管理员”角色下，原“仓库物资管理员”角色下的人员不变，仅变更角色名称",,功能,合作单位-合作单位人员管理-人员信息（外）,人员信息,导出,L2,验证（外）合作单位人员信息导出内容正确,"1、项目部负责人登录
（综合员0930）","1、页面点击导出
2、查看有原物资三种角色的人员导出角色显示内容","1、能正常导出不报错
2、和页面显示一致，原物资角色合并为“施工单位物料管理员”",通过,马昱堇,MSIT,
9613,"【背景】集团最新管理办法要求规范合作单位人员角色信息，pms梳理系统角色差异，分迭代进行规范调整
【需求】物资管理微服务目前在用的仓库物资管理员、领料员、物资接收员角色需要合并为一个角色，实际业务中根据不同的人员再分配工作
【方案】
1、原仓库物资管理员、领料员、物资接收员合并为“施工单位物料管理员”，角色编码沿用原“仓库物资管理员”角色编码；
2、同步最新角色编码及角色名称信息至业务微服务，角色权限、数据权限、操作权限等由业务微服务处理
---历史数据：上线时刷数据，将生产领料员、物资接收员角色下的人员全部转移至“施工单位物料管理员”角色下，原“仓库物资管理员”角色下的人员不变，仅变更角色名称",,功能,合作单位-合作单位人员管理-人员信息（外）,人员信息,导出,L2,验证（内）合作单位人员信息导出内容正确,"1、项目部负责人登录
（nihongwei@hq.cmcc）","1、页面点击导出
2、查看有原物资三种角色的人员导出角色显示内容","1、能正常导出不报错
2、和页面显示一致，原物资角色合并为“施工单位物料管理员”",通过,马昱堇,MSIT,
9613,"【背景】集团最新管理办法要求规范合作单位人员角色信息，pms梳理系统角色差异，分迭代进行规范调整
【需求】物资管理微服务目前在用的仓库物资管理员、领料员、物资接收员角色需要合并为一个角色，实际业务中根据不同的人员再分配工作
【方案】
1、原仓库物资管理员、领料员、物资接收员合并为“施工单位物料管理员”，角色编码沿用原“仓库物资管理员”角色编码；
2、同步最新角色编码及角色名称信息至业务微服务，角色权限、数据权限、操作权限等由业务微服务处理
---历史数据：上线时刷数据，将生产领料员、物资接收员角色下的人员全部转移至“施工单位物料管理员”角色下，原“仓库物资管理员”角色下的人员不变，仅变更角色名称",,功能,合作单位-合作单位人员管理-人员信息（内）,人员信息,页面显示,L1,验证（外）合作单位人员编辑页面，能正常编辑人员角色,"1、物资角色合并完成
（zzrl测试01）","1、人员有“施工单位物料管理员”角色点击编辑，删除当前生效的角色或添加其他角色
2、人员没有“施工单位物料管理员”角色点击编辑，添加“施工单位物料管理员”角色","1、页面点击不报错，能正常删除当前角色或添加其他角色
2、页面点击不报错，能正常添加“施工单位物料管理员”角色",通过,马昱堇,MSIT,
9613,"【背景】集团最新管理办法要求规范合作单位人员角色信息，pms梳理系统角色差异，分迭代进行规范调整
【需求】物资管理微服务目前在用的仓库物资管理员、领料员、物资接收员角色需要合并为一个角色，实际业务中根据不同的人员再分配工作
【方案】
1、原仓库物资管理员、领料员、物资接收员合并为“施工单位物料管理员”，角色编码沿用原“仓库物资管理员”角色编码；
2、同步最新角色编码及角色名称信息至业务微服务，角色权限、数据权限、操作权限等由业务微服务处理
---历史数据：上线时刷数据，将生产领料员、物资接收员角色下的人员全部转移至“施工单位物料管理员”角色下，原“仓库物资管理员”角色下的人员不变，仅变更角色名称",,功能,合作单位-合作单位人员管理-人员信息（内）,人员信息,页面显示,L1,验证（外）合作单位人员管理-人员信息搜索合并角色，搜索结果正确,"1、物资角色合并完成
（zzrl测试01）",1、人员信息列表页面，角色名称输入本次新增的“施工单位物料管理员”，点击查询,1、能正常搜索，查询结果正确,通过,马昱堇,MSIT,
9613,"【背景】集团最新管理办法要求规范合作单位人员角色信息，pms梳理系统角色差异，分迭代进行规范调整
【需求】物资管理微服务目前在用的仓库物资管理员、领料员、物资接收员角色需要合并为一个角色，实际业务中根据不同的人员再分配工作
【方案】
1、原仓库物资管理员、领料员、物资接收员合并为“施工单位物料管理员”，角色编码沿用原“仓库物资管理员”角色编码；
2、同步最新角色编码及角色名称信息至业务微服务，角色权限、数据权限、操作权限等由业务微服务处理
---历史数据：上线时刷数据，将生产领料员、物资接收员角色下的人员全部转移至“施工单位物料管理员”角色下，原“仓库物资管理员”角色下的人员不变，仅变更角色名称",,功能,合作单位-合作单位人员管理-人员信息（内）,人员信息,页面显示,L2,验证人员“施工单位物料管理员”角色状态为待审批，物资不能选择当前人员,"1、物资角色合并完成
2、新增的“施工单位物料管理员”角色需审批
（物资测试01）","1、人员信息页面新增“施工单位物料管理员”角色，点击保存
2、物资管理-基础数据管理-施工单位仓库/中转仓库管理点击新增","1、新增角色状态为待审批
2、仓库管理员不能选到当前角色状态为待审批的人员",通过,马昱堇,MSIT,
9613,"【背景】集团最新管理办法要求规范合作单位人员角色信息，pms梳理系统角色差异，分迭代进行规范调整
【需求】物资管理微服务目前在用的仓库物资管理员、领料员、物资接收员角色需要合并为一个角色，实际业务中根据不同的人员再分配工作
【方案】
1、原仓库物资管理员、领料员、物资接收员合并为“施工单位物料管理员”，角色编码沿用原“仓库物资管理员”角色编码；
2、同步最新角色编码及角色名称信息至业务微服务，角色权限、数据权限、操作权限等由业务微服务处理
---历史数据：上线时刷数据，将生产领料员、物资接收员角色下的人员全部转移至“施工单位物料管理员”角色下，原“仓库物资管理员”角色下的人员不变，仅变更角色名称",,功能,合作单位-合作单位人员管理-人员信息（内）,人员信息,页面显示,L2,验证人员“施工单位物料管理员”角色状态为生效，物资能正常选择当前人员,"1、物资角色合并完成
2、新增的“施工单位物料管理员”角色需审批
（物资测试01）","1、人员新增“施工单位物料管理员”-角色审批完成
2、物资管理-基础数据管理-施工单位仓库/中转仓库管理点击新增","1、新增角色状态为生效
2、仓库管理员能选到当前角色状态为生效的人员",通过,马昱堇,MSIT,
9613,"【背景】集团最新管理办法要求规范合作单位人员角色信息，pms梳理系统角色差异，分迭代进行规范调整
【需求】物资管理微服务目前在用的仓库物资管理员、领料员、物资接收员角色需要合并为一个角色，实际业务中根据不同的人员再分配工作
【方案】
1、原仓库物资管理员、领料员、物资接收员合并为“施工单位物料管理员”，角色编码沿用原“仓库物资管理员”角色编码；
2、同步最新角色编码及角色名称信息至业务微服务，角色权限、数据权限、操作权限等由业务微服务处理
---历史数据：上线时刷数据，将生产领料员、物资接收员角色下的人员全部转移至“施工单位物料管理员”角色下，原“仓库物资管理员”角色下的人员不变，仅变更角色名称",,功能,合作单位-合作单位人员管理-人员信息（内）,人员信息,页面显示,L2,验证人员“施工单位物料管理员”角色状态为生效（无需审批），物资能正常选择当前人员,"1、物资角色合并完成
2、新增的“施工单位物料管理员”角色无需审批
（shigongyuan）","1、人员信息页面新增“施工单位物料管理员”角色，点击保存
2、物资管理-基础数据管理-施工单位仓库/中转仓库管理点击新增","1、新增角色状态为生效
2、仓库管理员能选到当前角色状态为生效的人员",通过,马昱堇,MSIT,
9613,"【背景】集团最新管理办法要求规范合作单位人员角色信息，pms梳理系统角色差异，分迭代进行规范调整
【需求】物资管理微服务目前在用的仓库物资管理员、领料员、物资接收员角色需要合并为一个角色，实际业务中根据不同的人员再分配工作
【方案】
1、原仓库物资管理员、领料员、物资接收员合并为“施工单位物料管理员”，角色编码沿用原“仓库物资管理员”角色编码；
2、同步最新角色编码及角色名称信息至业务微服务，角色权限、数据权限、操作权限等由业务微服务处理
---历史数据：上线时刷数据，将生产领料员、物资接收员角色下的人员全部转移至“施工单位物料管理员”角色下，原“仓库物资管理员”角色下的人员不变，仅变更角色名称",,功能,合作单位-合作单位人员管理-人员信息（内）,人员信息,页面显示,L2,验证人员“施工单位物料管理员”角色状态为失效，物资不能选择当前人员,"1、物资角色合并完成
（shigongyuan）","1、删除人员“施工单位物料管理员”的角色
2、物资管理-基础数据管理-施工单位仓库/中转仓库管理点击新增","1、删除后“施工单位物料管理员”角色状态为失效
2、仓库管理员不能选到当前角色状态为失效的人员",通过,马昱堇,MSIT,
9613,"【背景】集团最新管理办法要求规范合作单位人员角色信息，pms梳理系统角色差异，分迭代进行规范调整
【需求】物资管理微服务目前在用的仓库物资管理员、领料员、物资接收员角色需要合并为一个角色，实际业务中根据不同的人员再分配工作
【方案】
1、原仓库物资管理员、领料员、物资接收员合并为“施工单位物料管理员”，角色编码沿用原“仓库物资管理员”角色编码；
2、同步最新角色编码及角色名称信息至业务微服务，角色权限、数据权限、操作权限等由业务微服务处理
---历史数据：上线时刷数据，将生产领料员、物资接收员角色下的人员全部转移至“施工单位物料管理员”角色下，原“仓库物资管理员”角色下的人员不变，仅变更角色名称",,功能,合作单位-合作单位人员管理-人员信息（内）,人员信息,页面显示,L2,验证删除有“施工单位物料管理员”角色的人员，物资不能选择当前人员,"1、物资角色合并完成
（shigongyuan）","1、删除有“施工单位物料管理员”角色的人员
2、物资管理-基础数据管理-施工单位仓库/中转仓库管理点击新增","1、删除后人员状态为失效
2、仓库管理员不能选到当前角色状态为失效的人员",通过,马昱堇,MSIT,
9613,"【背景】集团最新管理办法要求规范合作单位人员角色信息，pms梳理系统角色差异，分迭代进行规范调整
【需求】物资管理微服务目前在用的仓库物资管理员、领料员、物资接收员角色需要合并为一个角色，实际业务中根据不同的人员再分配工作
【方案】
1、原仓库物资管理员、领料员、物资接收员合并为“施工单位物料管理员”，角色编码沿用原“仓库物资管理员”角色编码；
2、同步最新角色编码及角色名称信息至业务微服务，角色权限、数据权限、操作权限等由业务微服务处理
---历史数据：上线时刷数据，将生产领料员、物资接收员角色下的人员全部转移至“施工单位物料管理员”角色下，原“仓库物资管理员”角色下的人员不变，仅变更角色名称",,功能,物资管理-基础数据管理-施工单位仓库/中转仓库管理,施工单位仓库/中转仓库管理,新增,L3,验证合并后的角色“施工单位物料管理员”能正常使用,"1、物资角色合并完成
（物资测试01）",1、物资管理-基础数据管理-施工单位仓库/中转仓库管理点击新增,1、仓库管理员能选到当前合作单位有“施工单位物料管理员”角色的人员,通过,马昱堇,MSIT,
9658,"【需求9658】【背景】集团工管处数智化需求：需要系统支撑“合作单位考核扣款，约谈函告，负面行为认定等6种类型处罚形式”
【需求】合作单位通知“通知类型”增加枚举值，需要涵盖合作单位处罚类通知
【方案】
1、新增/编辑合作单位通知页面，“通知类型”增加枚举值：约谈提醒、服务范围调整通知、负面行为认定通知、合同约定的其他处理提醒、份额调整通知",,功能,合作单位-合作单位信息管理-合作单位通知,合作单位通知,查询,L2,验证合作单位通知-通知类型搜索条件下拉框新增5个枚举值,"1、合作单位管理员登录
（nihongwei@hq.cmcc）",1、查看合作单位通知列表-通知类型搜索条件的枚举值,1、新增5个枚举值（约谈提醒、服务范围调整通知、负面行为认定通知、合同约定的其他处理提醒、份额调整通知）,通过,马昱堇,MSIT,
9658,"【需求9658】【背景】集团工管处数智化需求：需要系统支撑“合作单位考核扣款，约谈函告，负面行为认定等6种类型处罚形式”
【需求】合作单位通知“通知类型”增加枚举值，需要涵盖合作单位处罚类通知
【方案】
1、新增/编辑合作单位通知页面，“通知类型”增加枚举值：约谈提醒、服务范围调整通知、负面行为认定通知、合同约定的其他处理提醒、份额调整通知",,功能,合作单位-合作单位信息管理-合作单位通知,合作单位通知,查询,L2,验证合作单位通知-通知类型搜索条件能正常搜索,"1、合作单位管理员登录
（nihongwei@hq.cmcc）",1、使用合作单位通知列表-通知类型搜索条件进行搜索（选择本次新增的枚举值+之前已有的枚举值）,1、能正常搜索，搜索结果正确,通过,马昱堇,MSIT,
9658,"【需求9658】【背景】集团工管处数智化需求：需要系统支撑“合作单位考核扣款，约谈函告，负面行为认定等6种类型处罚形式”
【需求】合作单位通知“通知类型”增加枚举值，需要涵盖合作单位处罚类通知
【方案】
1、新增/编辑合作单位通知页面，“通知类型”增加枚举值：约谈提醒、服务范围调整通知、负面行为认定通知、合同约定的其他处理提醒、份额调整通知",,功能,合作单位-合作单位信息管理-合作单位通知,合作单位通知,查询,L2,验证合作单位通知-通知类型搜索条件和其他搜索条件组合搜索结果正确,"1、合作单位管理员登录
（nihongwei@hq.cmcc）",1、使用合作单位通知列表-通知类型选择本次新增的类型+其他搜索条件进行搜索,1、能正常搜索，搜索结果正确,通过,马昱堇,MSIT,
9658,"【需求9658】【背景】集团工管处数智化需求：需要系统支撑“合作单位考核扣款，约谈函告，负面行为认定等6种类型处罚形式”
【需求】合作单位通知“通知类型”增加枚举值，需要涵盖合作单位处罚类通知
【方案】
1、新增/编辑合作单位通知页面，“通知类型”增加枚举值：约谈提醒、服务范围调整通知、负面行为认定通知、合同约定的其他处理提醒、份额调整通知",,功能,合作单位-合作单位信息管理-合作单位通知,合作单位通知,查询,L2,验证翻页后合作单位通知-通知类型搜索条件能正常搜索,"1、合作单位管理员登录
（nihongwei@hq.cmcc）","1、翻到第2、3页
2、使用合作单位通知列表-通知类型搜索条件进行搜索","1、能正常翻页
2、能正常搜索，搜索结果正确",通过,马昱堇,MSIT,
9658,"【需求9658】【背景】集团工管处数智化需求：需要系统支撑“合作单位考核扣款，约谈函告，负面行为认定等6种类型处罚形式”
【需求】合作单位通知“通知类型”增加枚举值，需要涵盖合作单位处罚类通知
【方案】
1、新增/编辑合作单位通知页面，“通知类型”增加枚举值：约谈提醒、服务范围调整通知、负面行为认定通知、合同约定的其他处理提醒、份额调整通知",,功能,合作单位-合作单位信息管理-合作单位通知,合作单位通知,查询,L2,验证合作单位通知-通知类型搜索条件能正常重置,"1、合作单位管理员登录
（nihongwei@hq.cmcc）","1、选择合作单位通知列表-通知类型搜索条件+其他搜索条件
2、点击重置","1、能正常选择搜索条件
2、重置后所有选择的搜索条件清空",通过,马昱堇,MSIT,
9658,"【需求9658】【背景】集团工管处数智化需求：需要系统支撑“合作单位考核扣款，约谈函告，负面行为认定等6种类型处罚形式”
【需求】合作单位通知“通知类型”增加枚举值，需要涵盖合作单位处罚类通知
【方案】
1、新增/编辑合作单位通知页面，“通知类型”增加枚举值：约谈提醒、服务范围调整通知、负面行为认定通知、合同约定的其他处理提醒、份额调整通知",,功能,合作单位-合作单位信息管理-合作单位通知,合作单位通知,新增,L1,验证合作单位通知新增页面，通知类型新增5个枚举值,"1、合作单位管理员登录
（nihongwei@hq.cmcc）",1、查看合作单位通知新增页面，通知类型枚举值,1、新增5个枚举值（约谈提醒、服务范围调整通知、负面行为认定通知、合同约定的其他处理提醒、份额调整通知）,通过,马昱堇,MSIT,
9658,"【需求9658】【背景】集团工管处数智化需求：需要系统支撑“合作单位考核扣款，约谈函告，负面行为认定等6种类型处罚形式”
【需求】合作单位通知“通知类型”增加枚举值，需要涵盖合作单位处罚类通知
【方案】
1、新增/编辑合作单位通知页面，“通知类型”增加枚举值：约谈提醒、服务范围调整通知、负面行为认定通知、合同约定的其他处理提醒、份额调整通知",,UIUE/功能,合作单位-合作单位信息管理-合作单位通知,合作单位通知,通知单名称,L1,验证合作单位通知新增页面，合作单位通知单名称显示正确,"1、合作单位管理员登录
（nihongwei@hq.cmcc）","1、选择通知类型，查看合作单位通知单名称
2、编辑合作单位通知单","1、通知单名称显示为“关于合作单位的+通知类型”
2、能正常编辑",通过,马昱堇,MSIT,
9658,"【需求9658】【背景】集团工管处数智化需求：需要系统支撑“合作单位考核扣款，约谈函告，负面行为认定等6种类型处罚形式”
【需求】合作单位通知“通知类型”增加枚举值，需要涵盖合作单位处罚类通知
【方案】
1、新增/编辑合作单位通知页面，“通知类型”增加枚举值：约谈提醒、服务范围调整通知、负面行为认定通知、合同约定的其他处理提醒、份额调整通知",,UIUE/功能,合作单位-合作单位信息管理-合作单位通知,合作单位通知,通知单名称,L1,验证合作单位通知草稿页面，合作单位通知单名称显示正确,"1、合作单位管理员登录
（nihongwei@hq.cmcc）","1、选择通知类型-保存，编辑合作单位通知
2、查看合作单位通知单名称","1、点击编辑打开不报错
2、合作单位通知单显示不为空，如果新增时没编辑显示“关于合作单位的+通知类型”，如果编辑了显示编辑后的内容",通过,马昱堇,MSIT,
9658,"【需求9658】【背景】集团工管处数智化需求：需要系统支撑“合作单位考核扣款，约谈函告，负面行为认定等6种类型处罚形式”
【需求】合作单位通知“通知类型”增加枚举值，需要涵盖合作单位处罚类通知
【方案】
1、新增/编辑合作单位通知页面，“通知类型”增加枚举值：约谈提醒、服务范围调整通知、负面行为认定通知、合同约定的其他处理提醒、份额调整通知",,UIUE/功能,首页-我的待办,我的待办,通知单名称,L1,验证合作单位通知审批页面，合作单位通知单名称显示正确,"1、合作单位管理员登录
（fengting@hq.cmcc）",1、点击首页-我的待办查看合作单位通知单名称,1、合作单位通知单显示不为空，如果新增时没编辑显示“关于合作单位的+通知类型”，如果编辑了显示编辑后的内容,通过,马昱堇,MSIT,
9658,"【需求9658】【背景】集团工管处数智化需求：需要系统支撑“合作单位考核扣款，约谈函告，负面行为认定等6种类型处罚形式”
【需求】合作单位通知“通知类型”增加枚举值，需要涵盖合作单位处罚类通知
【方案】
1、新增/编辑合作单位通知页面，“通知类型”增加枚举值：约谈提醒、服务范围调整通知、负面行为认定通知、合同约定的其他处理提醒、份额调整通知",,功能,合作单位-合作单位信息管理-合作单位通知,合作单位通知,保存,L1,验证合作单位通知编辑页面，通知类型新增5个枚举值,"1、合作单位管理员登录
（nihongwei@hq.cmcc）","1、合作单位通知新增页面，点击保存
2、合作单位通知列表，选择草稿状态的单据点击编辑，查看通知类型枚举值","1、能正常保存
2、草稿页面通知类型新增5个枚举值（约谈提醒、服务范围调整通知、负面行为认定通知、合同约定的其他处理提醒、份额调整通知）",通过,马昱堇,MSIT,
9658,"【需求9658】【背景】集团工管处数智化需求：需要系统支撑“合作单位考核扣款，约谈函告，负面行为认定等6种类型处罚形式”
【需求】合作单位通知“通知类型”增加枚举值，需要涵盖合作单位处罚类通知
【方案】
1、新增/编辑合作单位通知页面，“通知类型”增加枚举值：约谈提醒、服务范围调整通知、负面行为认定通知、合同约定的其他处理提醒、份额调整通知",,功能,合作单位-合作单位信息管理-合作单位通知,合作单位通知,审批,L2,验证合作单位通知退回起草页面，通知类型显示正确,"1、合作单位通知退回起草
(fengting@hq.cmcc)","1、合作单位通知新增（通知类型选择本次新增的5个类型）-退回发起人
2、点击我的待办，查看页面通知类型显示","1、退回流程正常不报错
2、待办能正常打开不报错，通知类型显示新增时所选的类型，不能修改",通过,马昱堇,MSIT,
9658,"【需求9658】【背景】集团工管处数智化需求：需要系统支撑“合作单位考核扣款，约谈函告，负面行为认定等6种类型处罚形式”
【需求】合作单位通知“通知类型”增加枚举值，需要涵盖合作单位处罚类通知
【方案】
1、新增/编辑合作单位通知页面，“通知类型”增加枚举值：约谈提醒、服务范围调整通知、负面行为认定通知、合同约定的其他处理提醒、份额调整通知",,功能,合作单位-合作单位信息管理-合作单位通知,合作单位通知,审批,L2,验证合作单位通知作废页面，通知类型显示正确,"1、合作单位通知作废
（nihongwei@hq.cmcc）",1、合作单位通知列表，选择作废状态的单据点击编辑，查看通知类型枚举值（新增时类型选择本次新增的5个类型）,1、页面不报错，通知类型显示新增时所选的类型,通过,马昱堇,MSIT,
9658,"【需求9658】【背景】集团工管处数智化需求：需要系统支撑“合作单位考核扣款，约谈函告，负面行为认定等6种类型处罚形式”
【需求】合作单位通知“通知类型”增加枚举值，需要涵盖合作单位处罚类通知
【方案】
1、新增/编辑合作单位通知页面，“通知类型”增加枚举值：约谈提醒、服务范围调整通知、负面行为认定通知、合同约定的其他处理提醒、份额调整通知",,功能,合作单位-合作单位信息管理-合作单位通知,合作单位通知,审批,L2,验证合作单位通知审批页面，通知类型显示正确,1、合作单位通知审批中,"1、点击我的待办，查看页面通知类型显示（新增时类型选择本次新增的5个类型）
2、提交单据","1、页面不报错，通知类型显示新增时所选的类型
2、单据能正常提交",通过,马昱堇,MSIT,
9658,"【需求9658】【背景】集团工管处数智化需求：需要系统支撑“合作单位考核扣款，约谈函告，负面行为认定等6种类型处罚形式”
【需求】合作单位通知“通知类型”增加枚举值，需要涵盖合作单位处罚类通知
【方案】
1、新增/编辑合作单位通知页面，“通知类型”增加枚举值：约谈提醒、服务范围调整通知、负面行为认定通知、合同约定的其他处理提醒、份额调整通知",,功能,合作单位-合作单位信息管理-合作单位通知,合作单位通知,列表,L2,验证合作单位通知列表，通知类型显示正确,"1、合作单位通知审批中/作废/审批完成
（nihongwei@hq.cmcc）","1、新增时选择本次新增的5个通知类型
2、合作单位通知列表，选择审批中/审批完成/作废状态的单据点击查看，查看通知类型枚举值","1、新增时不报错
2、页面打开不报错，通知类型显示新增时所选的类型",通过,马昱堇,MSIT,
9658,"【需求9658】【背景】集团工管处数智化需求：需要系统支撑“合作单位考核扣款，约谈函告，负面行为认定等6种类型处罚形式”
【需求】合作单位通知“通知类型”增加枚举值，需要涵盖合作单位处罚类通知
【方案】
1、新增/编辑合作单位通知页面，“通知类型”增加枚举值：约谈提醒、服务范围调整通知、负面行为认定通知、合同约定的其他处理提醒、份额调整通知",,功能,合作单位-合作单位信息管理-合作单位通知,合作单位通知,待办,L2,验证合作单位通知所有待办页面，通知类型显示正确,"1、合作单位通知审批中/审批完成
（nihongwei@hq.cmcc）",1、全流程点击我的待办，查看页面通知类型显示（新增时类型选择本次新增的5个类型）,1、页面不报错，通知类型显示新增时所选的类型,通过,马昱堇,MSIT,
9658,"【需求9658】【背景】集团工管处数智化需求：需要系统支撑“合作单位考核扣款，约谈函告，负面行为认定等6种类型处罚形式”
【需求】合作单位通知“通知类型”增加枚举值，需要涵盖合作单位处罚类通知
【方案】
1、新增/编辑合作单位通知页面，“通知类型”增加枚举值：约谈提醒、服务范围调整通知、负面行为认定通知、合同约定的其他处理提醒、份额调整通知",,功能,合作单位-合作单位信息管理-合作单位通知,合作单位通知,已办,L3,验证合作单位通知所有已办页面，通知类型显示正确,"1、合作单位通知审批中/作废/审批完成
（fengting@hq.cmcc）",1、全流程点击我的已办，查看页面通知类型显示（新增时类型选择本次新增的5个类型）,1、页面不报错，通知类型显示新增时所选的类型，和已办页面保持一致,通过,马昱堇,MSIT,
9658,"【需求9658】【背景】集团工管处数智化需求：需要系统支撑“合作单位考核扣款，约谈函告，负面行为认定等6种类型处罚形式”
【需求】合作单位通知“通知类型”增加枚举值，需要涵盖合作单位处罚类通知
【方案】
1、新增/编辑合作单位通知页面，“通知类型”增加枚举值：约谈提醒、服务范围调整通知、负面行为认定通知、合同约定的其他处理提醒、份额调整通知",,功能,合作单位-合作单位信息管理-合作单位通知,合作单位通知,审批,L2,验证合作单位通知接收页面，通知类型显示正确,"1、合作单位通知接收人员登录
（综合员0930）",1、点击我的待办，查看页面通知类型显示（新增时类型选择本次新增的5个类型）,1、页面不报错，通知类型显示新增时所选的类型,通过,马昱堇,MSIT,
9658,"【需求9658】【背景】集团工管处数智化需求：需要系统支撑“合作单位考核扣款，约谈函告，负面行为认定等6种类型处罚形式”
【需求】合作单位通知“通知类型”增加枚举值，需要涵盖合作单位处罚类通知
【方案】
1、新增/编辑合作单位通知页面，“通知类型”增加枚举值：约谈提醒、服务范围调整通知、负面行为认定通知、合同约定的其他处理提醒、份额调整通知",,功能,合作单位-合作单位信息管理-合作单位通知,合作单位通知,流程,L2,验证合作单位通知全流程不报错,"1、合作单位通知起草/审批中/审批完成
（nihongwei@hq.cmcc）","1、新增时选择本次新增的5个通知类型
2、审批环节选择同意/不同意，查看全流程是否报错","1、能正常新增
2、选择同意/不同意都能正常提交，全流程不报错",通过,马昱堇,MSIT,
